,job_id,job_desc,job_req,comp,address,sal_amt_min,sal_amt_max,sal_mid,sal_range,emp_type_clean,Professional,Executive,Manager,Fresh/entry level,Non-executive,job_title_clean,Information Technology,Engineering,Admin / Secretarial,Banking and Finance,Public / Civil Service,Advertising / Media ,Consulting ,Accounting / Auditing / Taxation,Logistics / Supply Chain,Others,Insurance,General Management,Sciences / Laboratory / R&D,Professional Services,Sales / Retail ,Customer Service,Education and Training,Telecommunications,Risk Management,Environment / Health  ,Healthcare / Pharmaceutical,Manufacturing,Building and Construction,Design,Repair and Maintenance,Marketing / Public Relations ,Travel / Tourism,Human Resources ,Legal,Events / Promotions ,General Work
10, JOB-2019-0088666 ,"PropertyGuru Group is Asia’s leading online property company and the preferred destination for over 25 million property seekers to find their dream home, every month.  PropertyGuru and its group companies empower the property seekers with the widest option of more than 2 million homes, in-depth insights and solutions that enable them to make confident property decision across Singapore, Malaysia, Thailand, Indonesia and Vietnam. PropertyGuru.com.sg was launched in 2007 and revolutionised the Singapore property market by taking it online and made property search transparent for the property seeker. Over the decade, the group has grown from a regional property media powerhouse to a high-growth technology company with a robust portfolio of No.1 property portals, award-winning mobile apps; best-in-class developer sales enablement platform, ePropertyTrack and a host of industry-leading property offerings such as awards, events and publications – across eleven countries in Asia.   For more information, please visit www.PropertyGuruGroup.com Our websites attract more than 100 million monthly page-views which result in non-stop massive click-stream for behaviour data with around 130 million users. As a result, PropertyGuru has the most comprehensive data for property supply and demand in Southeast Asia. Our Data Science team is empowered to build unique and compelling user experiences using machine learning and data. The work done by our Data Analysts are highly sought after as the business sees the Data Analysts as partners in their journey who drive and create tremendous impact to the business. Responsibilities:  Influence business by creatively exploring the data to inform the business Translate the user at scale and help drive the decision making Translate complex findings and results into a compelling narrative for the business Partner with business stakeholders to define and evaluate the key metrics for the business’ success and progress e.g. assist stakeholders in understanding the reason behind data changes Investigate questions around user experiments and help understand the reasons Communicate analyses and recommendations to the business stakeholders for their decision making Ensure that the analyses are repeatable and accessible "," Bachelor’s degree in IT or relevant field. Alternatively, lesser qualifications with strong experience in machine learning will also be considered Minimum 2+ years of industry experience in working with terabyte scale datasets. 4+ years preferred. Communicate clearly and effectively to cross functional business partners of varying technical levels Build clear and simple Tableau dashboards and presentations Working knowledge of relational databases (BigQuery, Redshift, MySQL) and query authoring (SQL) Experience working with Google Analytics is a plus Experience in Python, R, C++, Java, Go, Scala is a plus ",PROPERTYGURU PTE. LTD.,"TRIPLEONE SOMERSET, 111 SOMERSET ROAD 238164",6000.0,8000.0,7000.0,0.0,Permanent,1,1,0,0,0,data/business analyst,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11, JOB-2019-0058738 ,"   Interpret data, analyse results and provide ongoing reports Develop and implement databases, data collection systems, data analytics and other strategies that optimise statistical efficiency and quality Acquire data from primary or secondary data sources and maintain databases/data systems Identify, analyse, and interpret trends or patterns in complex data sets Filter and clean data by reviewing reports, printouts, and performance indicators to locate and correct code problems Work with management to prioritise business and information needs Locate and define new process improvement opportunities     ","   Degree in Mathematics, Economics, Computer Science, Information Management, Statistics or equivalent Proven working experience as a data analyst in gaming industry would be advantageous Technical expertise regarding data models, data mining and segmentation techniques Knowledge of statistics and experience using statistical packages for analysing datasets Good analytical skills with the ability to collect, organise, analyse, and disseminate information with attention to detail and accuracy Adept at queries, report writing and presenting findings Proficient in English and Mandarin as required liaising with Mandarin-speaking counterparts Working location: Paya Lebar ",INNOSPIRE PTE. LTD.,,,,,,Permanent,0,1,0,0,0,data/business analyst,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12, JOB-2019-0088646 ,"As Senior Data Engineer you will have a proven track record of being able to deliver code for big data platforms, and Python, and take responsibility for the production and delivery of the in house and 3rd party data technology platform allowing them to provide improved services. Successful candidates will possess advanced programming technical expertise, strong collaborative and execution capabilities, excellent communication skills, a practical and flexible mindset, and high attention to detail and work quality.   Responsibilities of the role  Integrate all owned media touch-points data into single view and build data supply structure Utilize big data stacks to build scalable pipeline and monitor data infrastructure Conduct detailed part verification, validation and reliability testing.    Develops and maintains data pipelines, code/update Ansible and Python jobs Test and maintain running of current data pipeline jobs and highly scalable data management system 	of Ansible playbooks, Pythons jobs, PySpark jobs, Infrastructure on AWS, Google Cloud, GoCD build server Integrate new data management technologies and software engineering tools into existing structures Recommend ways to improve data reliability, efficiency and quality Collaborate with data architects, modelers and IT team members on project goals Collaborate with Marketing Planner, and Data analyst to contribute to new use cases Enhance data collection procedures, including applying data cleansing, outlier identification, and missing data techniques that are relevant for building analytic systems   ","Desired Skills and Experience  6 years hands-on experience in the data platform and Python development experience. 6 years’ experience of successful application of machine learning, data mining, and statistical analysis with demonstrable impact and proven tracks records. Strong data architecture, data modeling, schema design and effective project management skills. Excellent communication skills and proven experience in leading data driven projects from definition through interpretation and execution. Self-starter, capable of experimenting with various tools and developing own code and scripts for data manipulation, experimentation, algorithm implementation, accuracy measurements, etc. Demonstrate understanding and expertise in commonly used machine learning algorithms, feature selection techniques and data modeling processes Experience with large data sets, Spark, Hadoop, Github, Chartio, and data visualization tools a plus. Have a passion for data analysis and delivering data solutions to help others make faster data driven decisions You will excel at getting to the root of an issue and building compelling, data driven decks that can be easily understood and acted upon at various levels. ",Company Undisclosed,"MAPLETREE BUSINESS CITY, 30 PASIR PANJANG ROAD 117440",8000.0,10000.0,9000.0,1.0,Permanent,1,0,0,0,0,data architect/engineer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13, JOB-2019-0087097 ,"  CRM Data Analyst A well-established British recruitment company is looking for a CRM Data Analyst, Asia Pacific to be based in Singapore. Having been in the industry for over 40 years, they have greatly expanded to include operations in various continents such as Asia Pacific, Africa, America and more. Some of their key industries include Financial Services, Healthcare, FMCG and Professional Services. Being part of the Group Services: Marketing team, you will report to the Senior CRM Manager, Asia Pacific. You will support the business in their data analytics requirements, propose methods to acquire and retain customers as well as be involved in growth campaigns across the APAC region. If this is something you are looking for, apply now! Responsibilities:  Inform stakeholders and the business on upcoming methods involving data management Analyse data to inform business development and campaigns Work with IT to manage CRM system and data warehousing Be involved in CRM initiatives and oversee execution of campaigns Maintain and improve data management processes and accuracy Recommend and manage end-to-end marketing campaigns based on analysis of customer and client data Act as a liaison between the IT and CRM team to identify consumer segments to be targeted for campaigns Propose and implement database segmentation Carry out surveys to obtain feedback on how to improve business processes Provide advise and recommendations where necessary for business growth   ","Requirements:  At least 2 years of data analysis, coding and reporting experience in a SQL Server environment Experience in SQL data extraction, overseeing and driving campaigns and projects Analytical, data-driven, well-versed with Excel SQL experience is a must Ability to build strong relations with internal and external parties Experience working with several SDLC methodologies such as Waterfall and Agile Experience in PowerBI, Exact Target, Salesforce Marketing Cloud, Pardot or Marketo is preferred Experience managing campaigns, projects, proposals and presentations to senior management is preferred Exposure working with various teams across several regions is preferred Experience with Crystal Reports or other reporting package is advantageous  Interested? Apply away! Sophia Holmans - EA License: 11C4388 Registration: R1872027",ASPIRE GLOBAL NETWORK PTE. LTD.,"CHINA SQUARE CENTRAL, 18 CROSS STREET 048423",3500.0,6200.0,4850.0,0.0,Permanent,1,0,0,0,0,data/business analyst,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14, JOB-2019-0087076 ,"CRM Data Analyst A well-established British recruitment company is looking for a CRM Campaign Data Analyst, Asia Pacific to be based in Singapore. Having been in the industry for over 40 years, they have greatly expanded to include operations in various continents such as Asia Pacific, Africa, America and more. Some of their key industries include Financial Services, Healthcare, FMCG and Professional Services. Being part of the Group Services: Marketing team, you will report to the Senior CRM Manager, Asia Pacific. You will support the business in their data analytics requirements, propose methods to acquire and retain customers as well as be involved in growth campaigns across the APAC region. You will have the opportunity to implement improvements to their CRM processes and can expect to be promoted to a Manager in your next appraisal review, upon exceptional performance. If this is something you are looking for, apply now! Responsibilities:  Inform stakeholders and the business on upcoming methods involving data management Analyse data to inform business development and campaigns Work with IT to manage CRM system and data warehousing Be involved in CRM initiatives and oversee execution of campaigns Maintain and improve data management processes and accuracy Recommend and manage end-to-end marketing campaigns based on analysis of customer and client data Act as a liaison between the IT and CRM team to identify consumer segments to be targeted for campaigns Propose and implement database segmentation Carry out surveys to obtain feedback on how to improve business processes Provide advise and recommendations where necessary for business growth ","Requirements:  At least 5 years of data analysis, coding and reporting experience in a SQL Server environment Experience in SQL data extraction, overseeing and driving campaigns and projects Analytical, data-driven, well-versed with Excel SQL experience is a must Ability to build strong relations with internal and external parties Experience working with several SDLC methodologies such as Waterfall and Agile Experience in PowerBI, Exact Target, Salesforce Marketing Cloud, Pardot or Marketo is preferred Experience managing campaigns, projects, proposals and presentations to senior management is preferred Exposure working with various teams across several regions is preferred Experience with Crystal Reports or other reporting package is advantageous  Interested? Apply away! Sophia Holmans - EA License: 11C4388 Registration: R1872027",ASPIRE GLOBAL NETWORK PTE. LTD.,"CHINA SQUARE CENTRAL, 18 CROSS STREET 048423",6000.0,10000.0,8000.0,1.0,Permanent,1,1,0,0,0,data/business analyst,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15, JOB-2019-0045362 ,"You will be part of a very vibrant and dynamic team at the heart of Zeemart that is innovating the way the businesses can increase efficiency through streamlining their procurement and ordering process in the F&B industry. Our platform connects buyers and suppliers through a simple interface, making discovery, purchasing and communicating more powerful and easier than before. In joining Zeemart as a Data Analyst, you'll be in a key role that helps deepen the customer interactions by applying advanced data analytics. We will be expecting you to have extensive experiences in data science and analytics field - developing models, rules and algorithms from structured and unstructured sources and performing deep-dive analysis to derive data-driven decisions. DUTIES AND RESPONSIBILITIES:   Apply statistical tools/models to perform advanced data analytics, identify key underlying drivers for growing customer engagement and business opportunities, and recommend a clear action plan going forward. Develop and implement artificial intelligence algorithms, rules and rapid prototypes from big data sets that will be fed into various business programs. Behavioral segmentation based on customer journey, profiles, transaction patterns, and app activities that will lead to highly personalized customer insights. Design and monitor A/B testing and various engagement activities. Perform deep-dive analysis to solve various business problems arising from marketing, dynamic incentive programs, and campaign management. Build and automate intuitive dashboards that help visualize and answer complex business problems. Identify key areas of performance measurement for the Zeemart’s platform. Work closely with respective Team Leads to setup and monitor KPIs. Generate regular analytics reports on Zeemart’s platform activity Provide analysis of reports and propose actionable insights to continuously refine the platform. Lead discussions on taxonomy, business process logic as well as crucial areas of interface with 3rd party providers for online payments, logistics, CRM, etc. Explore latest technology developments such as AI, predictive analytics, machine learning, etc. which will give Zeemart a competitive edge in the industry. "," Analytical mind with sound business insights. Ability to translate the business problems and requirements into analytics solutions. Knowledge of a variety of predictive models, machine learning algorithms and statistical techniques, e.g. logistic regression, decision tree, clustering, neural networks, support vector machines, principal component analytics, natural language processing. Technical expertise regarding data models, database design development, data mining and segmentation techniques Strong knowledge of and experience with reporting packages (Business Objects), Databases (SQL), Programming (XML, R-lang or Python , Javascript, or ETL frameworks), Statistical packages for analyzing datasets (Excel, SPSS, SAS etc) and data visualization tools (Tableau, Qlik). Experience in Adobe Analytics / Adobe Campaign is a plus.  Knowledge of CRM platforms, campaign management, and A/B testing. Good verbal and written communication skills. University degree, preferably in computer science, engineering or analytical discipline, e.g. mathematics, statistics, IT, economics, finance, accounting. 3 - 5 years working experience in data analytics or business intelligence units. Experience in supply chain within the F&B industry will be favorable. Self-motivated with a can-do spirit!",ZEEMART  PTE. LTD.,"TOWNERVILLE, 93 MCNAIR ROAD 328560",4000.0,6000.0,5000.0,0.0,Permanent,1,0,0,0,0,data/business analyst,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16, JOB-2019-0087316 ,"The successful candidate will be responsible for Data Analytics, which will include data sourcing, data transformation, predictive modelling and creating Tableau dashboards. Key Responsibilities:  ·       Create strong blending data capabilities within team so that we can come up with useful client information from data very quickly ·       Engage with business stakeholders across countries and gather requirement and liaise with ETL team to get the required data preparation. ·       Promote analytics driven decision making processes across multiple segments/product portfolios ·       Engage and execute the dashboards on Tableau or similar visualization tools ·       Explore statistical and automation tools like R, SAS, Python for predictive and prescriptive analytics ·       Engage relevant technology teams to embed advanced statistical tools ·       Prepare and/or contribute to regular updates for various committees and governance forums ·       Provide insights to senior management and the network based on MIS and analytics ·       Highlight any perceived risks and early alerts to the management based on data analytics ·       Perform data validation and dashboard performance optimization","The successful candidate is likely to have: ·       A proven track record with 4 years or more of relevant analytics work experience and demonstrated career progression/increase in responsibilities ·       Strong academic record: Degree in Finance, Statistics, Computer Science or related field  ·       Knowledge of either SAS, R or Python ·       Strong understanding of Hadoop Database ·       Strong Knowledge of Tableau or similar visualization tools ·       Experience with file formats like JSON, XML and CSV ·       Accessing data from API's would also be hugely beneficial ·       Proficient in excel and SQL ·       Knowledge of statistical modelling and machine learning will be an added plus    ",ECLERX PRIVATE LIMITED,"HIGH STREET CENTRE, 1 NORTH BRIDGE ROAD 179094",8000.0,10000.0,9000.0,1.0,Contract,1,0,0,0,0,data/business analyst,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17, JOB-2019-0087875 ," Discover, clean, integrate and extract information from huge internal data sources Work with Microsoft Power BI and Power Pivot to analyze data and discover insights that will lead to actionable decisions ","Minimum 2 years of experience in :  Proficient in one or more data analysis tools (R, Python, SQL, SPSS, etc.) Experience with one or more data visualization tools (Tableau, Power BI, Looker, etc.) Strong MS Office skill level (Excel, Word, Power Point)Interpersonal skills with ability to develop relationships across multiple business groups Highly advanced analytical skills and ability to learn new reporting platforms ",EMERIO GLOBESOFT PTE. LTD.,50 UBI CRESCENT 408568,4000.0,6000.0,5000.0,0.0,Contract,1,0,0,0,0,data/business analyst,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18, JOB-2019-0014703 ," Data Analysist for Analytical Solutions. Collect, organize and interpret statistical information to make it useful by problem solving and process improvements to our Industrial customers. Create Application and Industry based differentiation messaging and value propositions for Product, Service and Solutions. Collaborate with Process / Factory engineers to base models of outcomes (such as yield and energy use) on defined inputs and can use expert knowledge to solve problems throughout the process.  ","~ Determine implicit customer requirements through close interaction with customers to develop advance IT solutions. ~ Gather information on reputable sources and partners of latest technology trends. ~ Implement customised IT solutions to meet customer needs.  Degree/relevant qualifications in computer science with 3-5 years of experience in process control industry and analytical solutions Experience in analyzing the data structured by time, batch, combination of time and batch as well as cleaned to identify and visualize outliers and missing data. Experience in use of analytics tools to help determine the critical parameters and improve process by better understanding of the drivers of greater efficiency and cost savings Analytical Skills: Work with large amounts of data: facts, figures, and number crunching. You will need to see through the data and analyze it to find conclusions. Knowledge in AI technlogies and implementations Results-oriented ",IC PRO OG TECHNOLOGIES PTE. LTD.,"E-CENTRE @ REDHILL, 3791 JALAN BUKIT MERAH 159471",6000.0,12000.0,9000.0,1.0,Contract,0,0,1,0,0,data/business analyst,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19, JOB-2019-0087125 ," Part of Operations Data Management team which manage and support data consumed at the enterprise level Create and maintain static, financial instruments, reference and market data Work closely with various stakeholders to understand the data requirement and capture data accurately and timely  Perform data validation and provide data analysis and insight on data quality and patterns Resolve data exceptions on a daily basis and independently Review the current processes and update the data management system and standard operating procedures Involve in data management projects and enhancements when applicable Review the existing data in the system and to change or update when necessary "," Diploma/Degree in Finance, Engineering or Computing discipline with minimum 1 year experience in data-related or settlement/securities operations role  Understanding of enterprise data modelling concept, market data or financial instruments data will be preferred Strong Excel skills, understanding of VBA will be an added advantage Meticulous and committed with good problem solving skills  Team player and able to work independently  Have good communication skills and able to articulate well Competitive Base Salary + AWS + Variable Bonus  Interested candidates can either forward your CVs to hr@unilite-recruit.com.sg or log in to apply or apply via our website. We will be in touch to discuss this opportunity in more detail if you are shortlisted.  Personal data collected will be used for recruitment purposes only.  By applying for this position, you accept our Private Policy found at http://www.unilite-recruit.com.sg/others/privacy-policy. (EA License No: 08C5251)",UNILITE RECRUITMENT SERVICES PTE. LTD.,"SUNTEC TOWER TWO, 9 TEMASEK BOULEVARD 038989",,,,,Permanent,0,1,0,0,0,data/business analyst,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20, JOB-2019-0087577 ,"Responsibilities:You will support the Ministry’s efforts to drive the adoption of fair and progressive employment practices via more effective sense-making.
As part of the Sensing & Analytics team, you will extract, interpret and analyse data. You will be asked to develop and refine predictive models, derive insights and identify emerging issues through your analysis to support ops and policy reviews related to workplace practices. You will also be required to write and present well-structured, logical and objective reports on your findings.
This job also involves working closely with stakeholders to understand their processes and requirements to enhance the robustness and usefulness of the sensing data for MOM’s overall ops and policy needs. You will also be required to create dashboards and intel reports for management and ops units’ planning.
 
Requirements

Background in Mathematics, Economics, Statistics, Computer Science or a related discipline
At least 1-3 years of relevant and proven experience as a data analyst in a public sector or corporate setting
Proficient in programming, scripting and text mining (e.g. Python, R)
Experience in data visualisation techniques (e.g. Tableau)
Knowledge of statistical packages and experience in using analytical software (e.g. STATA, Matlab, SQL)

 
Personal Attributes

Excellent interpersonal, verbal and written communication skills
Able to multi-task and work under pressure in a fast-paced environment
Able to work independently and as a team player
Adept in problem-solving and report finding
Meticulous and able to identify trends and insights amidst huge amount of data
Interest and ability to gain expertise in and keep abreast of new developments in data mining/machine learning/data analytics algorithms, tools and methods
",,Ministry of Manpower,18 HAVELOCK ROAD 059764,,,,,Contract,0,0,0,0,0,data/business analyst,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21, JOB-2019-0087606 ,"KEY ACCOUNTABILITIES: Subject Matter Expertise  Apprehend IT & data landscape Explore different data sources and be able to extract, clean and manipulate the data Be the Research & Applied business data owner for APAC, ensure data integrity and reliablity Appreciate business challenges, translate and break them down into smaller problem statements addressable through data & technology Develop data analytics models including extra large data sets’ processing algorythms (big data) and predictive analytics models     Analyse data-based models’ outputs and draw out relevant business insights and actionable recommendations  Collaboration  Work collaboratively with business, operations and IT to bridge the gap between business needs and technical feasibility Work collaboratively with global and country led data teams and ensure efforts are mutualized and knowledge is shared across Drive the development of our analytical capabilities and contribute to the fostering of a data driven culture Assist in the improvement of our tools and systems Support APAC Head of Commercial Strategy & Analytics prepare relevant, data-based reports and dashboards for decision makers ","   Advanced degree in Computer Science, Engineering, Applied Mathematics or another relevant quantitative/scientific field 3+ years of deep technical experience in predictive analytics, machine learning, optimization, and fluent in a number the following technologies: R, Python, SQL, AWS, Tableau Proven track record in industrial, chemical, biotechnology business with statistical analysis and big data methodological services Expertise in modeling and simulation Strong intrinsic analytical skills, ability to structure and solve problems and conduct and interpret analysis independently Passion for new technologies and demonstrated learning agility   Developed business acumen, ability to communicate and present effectively to a wide variety of audiences with impact Ability to work in a matrix environment and build multi-dimensional relationships and cross function teaming Excellent command of English (written and verbal), with a proactive and assertive approach ",MERCK PTE. LTD.,"ASCENT, 2 SCIENCE PARK DRIVE 118222",9500.0,13000.0,11250.0,1.0,Permanent,1,0,0,0,0,data scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
